id,title,culture,period,century,medium,dimensions,department,description,classification,accessionyear,accessionmethod
19076,Album of Iconographic Drawings of the Esoteric Buddhist Pantheon (Shingon sect),Japanese,"Edo period, 1615-1868",18th century,Album; ink on paper,27.1 x 56.9 cm (10 11/16 x 22 3/8 in.),Department of Asian Art,,Paintings,1972.0,Gift
19077,Album of Iconographic Drawings of the Esoteric Buddhist Pantheon (Shingon sect),Japanese,"Edo period, 1615-1868",18th century,Album; ink on paper,27.1 x 56.9 cm (10 11/16 x 22 3/8 in.),Department of Asian Art,,Paintings,1972.0,Gift
19078,Album of Iconographic Drawings of the Esoteric Buddhist Pantheon (Shingon sect),Japanese,"Edo period, 1615-1868",18th century,Album; ink on paper,27.1 x 56.9 cm (10 11/16 x 22 3/8 in.),Department of Asian Art,,Paintings,1972.0,Gift
19217,Branch of an Old Blossoming Plum Tree,Korean,Chosŏn dynasty to Modern period,19th century,"Hanging scroll; ink on paper; with artist's inscription, signature, and three seals","H. 115.8 x W. 48.7 cm (45 9/16 x 19 3/16 in.)
mounting: H. 200.7 x W. 69.2 cm (79 x 27 1/4 in.)",Department of Asian Art,,Paintings,2005.0,Purchase
19278,Orchid and Rock,Korean,Chosŏn dynasty to Modern period,19th-20th century,"Hanging scroll; ink on silk satin; with signature of the artist reading ""So-ho Ke-sa Kim Ŭng-wŏn chak""; with four seals of the artist","painting proper: H. 27.7 x W. 16.5 cm (10 7/8 x 6 1/2 in.)
mounting, suspension cord and roller ends: H. 129.5 x W. 39.4 cm (51 x 15 1/2 in.)",Department of Asian Art,"Painted in ink on silk satin, this small hanging scroll depicts a clump of orchids, probably cymbidiums, growing on a rock. The representational elements are positioned vertically along the painting's right edge (viewer's right), with the pointy, diagonally oriented rock projecting from the lower right corner into the center of the composition and with the orchid clump perched atop the rock. Framed on either side by a calligraphically rendered orchid leaf, the artist's poetic inscription occupies a place of honor at the top of the composition. The artist's signature, which is written vertically and reads from the top down, appears along the painting's left edge. One seal of the artist appears at the beginning of the inscription; two more follow his signature; and an additional one enlivens the lower right corner.",Paintings,2009.0,Gift
20471,Roses and Azaleas,American,,19th century,Oil on canvas,66 x 46 cm (26 x 18 1/8 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2005.0,Purchase
20714,The Art Lover,American,,20th century,Tempera on composite board,"24.4 x 32.1 cm (9 5/8 x 12 5/8 in.)
framed: 38.5 x 45.5 x 7 cm (15 3/16 x 17 15/16 x 2 3/4 in.)",Department of Modern & Contemporary Art,Small caricatural depiction of a bourgeois connoisseur inspecting a painting of a social-protest scene.,Paintings,2005.0,Gift
20901,Sunset,American,,19th century,Oil on paper mounted to cardboard,22.6 x 36 cm (8 7/8 x 14 3/16 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2005.0,Purchase
20919,Job and His Comforters,American,,19th century,Oil on board,25 x 30.5 cm (9 13/16 x 12 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2005.0,Purchase
20969,Worker (Self-Portrait in Front of Trees and Chimneys),German,,20th century,"Oil on paper, mounted to board","62 x 49 cm (24 7/16 x 19 5/16 in.)
framed: 83.3 x 70.2 x 5 cm (32 13/16 x 27 5/8 x 1 15/16 in.)",Busch-Reisinger Museum,,Paintings,2005.0,Purchase
20971,Ink Landscape,Chinese,,20th century,"Hanging scroll; ink on paper; with artist's square red intaglio seal reading ""Liu Dan Zhi Yin""","painting proper: H. 236.7 x W. 121.9 cm (93 3/16 x 48 in.)
mounting, including cord and roller ends: H. 373.4 x W. 150.5 cm (147 x 59 1/4 in.)
silk mounting only: H. 363.2 x W. 141 cm (143 x 55 1/2 in.)",Department of Asian Art,,Paintings,2005.0,Purchase
20975,"Grapevine ""Dragon""",Korean,"Chosŏn dynasty, 1392-1910",19th century,"Four-panel folding screen; ink on paper; with signature reading ""Hyŏn-chŏng Cho Kwang-kuk""; with seals reading ""Hyŏn Chŏng"" and ""Cho Kwang Kuk""",H. 159.5 cm (each panel) x W. 33.6 cm (each outside panel) (62 13/16 x 13 1/4 in.),Department of Asian Art,,Paintings,2005.0,Gift
20976,"Wild Geese, Chrysanthemums, and Reeds",Korean,Chosŏn dynasty to Modern period,20th century,"Hanging scroll; ink and color on silk; with artist's inscription and signature of the artist reading ""Kyong-sul won-chong Sim-chon An Chung-sik sa""; with seals of the artist reading ""An Chung Sik In"" (square, red, intaglio seal) and ""Sim Chon"" (square, red, relief seal)","H. 131 x W. 53.3 cm (51 9/16 x 21 in.)
mounting: H. 228.6 x W. 73.7 cm (90 x 29 in.)",Department of Asian Art,,Paintings,2005.0,Purchase
20977,Orchids and Rocks,Korean,"Chosŏn dynasty, 1392-1910",19th century,"One of a set of four hanging scrolls; ink on silk; with one square, red intaglio seal of the artist reading ""Yi Ho Rwei Rwei""","each painting proper: H. 87.5 x W. 30.8 cm (34 7/16 x 12 1/8 in.)
each mounting, including cord and roller ends: H. 172.7 x W. 45.4 cm (68 x 17 7/8 in.)",Department of Asian Art,,Paintings,2005.0,Purchase
21116,Mount Huang,Chinese,,21st century,"Hanging scroll; ink and light colors on paper; with signature reading ""Li Huayi""; with artist's square red relief seal reading ""Hua Yi""","painting proper: 178.8 x 100 cm (70 3/8 x 39 3/8 in.)
mounting: 274.32 x 128.27 cm (108 x 50 1/2 in.)",Department of Asian Art,,Paintings,2005.0,Purchase
29849,The Seine from a Balcony,British,,20th century,Oil on canvas,50 × 61 cm (19 11/16 × 24 in.),Department of Modern & Contemporary Art,Darkly colored view of the Seine from a balcony.,Paintings,2009.0,Gift
29888,"Sarah Neptune, known as Sarah Molasses",American,,19th century,Oil on canvas,"83.7 × 63.5 cm (32 15/16 × 25 in.)
frame: 95.8 × 75.5 × 5.3 cm (37 11/16 × 29 3/4 × 2 1/16 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2024.0,Transfer
29921,Anna Chennault (b. 1925),American,,21st century,Oil on canvas,116.8 x 86.4 x 3.8 cm (46 x 34 x 1 1/2 in.),Harvard University Portrait Collection,,Paintings,,Not Recorded
30615,One of Six Views of Atsugi,Japanese,"Edo period, 1615-1868",19th century,Ink and light color on paper,19 x 34.8 cm (7 1/2 x 13 11/16 in.),Department of Asian Art,,Paintings,1984.0,Gift
30616,One of Six Views of Atsugi,Japanese,"Edo period, 1615-1868",19th century,Ink and light color on paper,19 x 34.8 cm (7 1/2 x 13 11/16 in.),Department of Asian Art,,Paintings,1984.0,Gift
30696,One of Six Views of Atsugi,Japanese,"Edo period, 1615-1868",19th century,Ink and light color on paper,19 x 34.8 cm (7 1/2 x 13 11/16 in.),Department of Asian Art,,Paintings,1984.0,Gift
30697,One of Six Views of Atsugi,Japanese,"Edo period, 1615-1868",19th century,Ink and light color on paper,19 x 34.8 cm (7 1/2 x 13 11/16 in.),Department of Asian Art,,Paintings,1984.0,Gift
30758,Karel (b. 1935) and Hetty Liem (b. 1932),American,,21st century,Oil on canvas,"sight: 74.9 x 59.7 cm (29 1/2 x 23 1/2 in.)
framed: 84.5 x 68.9 x 4.5 cm (33 1/4 x 27 1/8 x 1 3/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
30850,"Nathan Pusey (1907-2001), after John Lavalle",American,,20th century,Oil on canvas,sight: 109.2 x 94.9 cm (43 x 37 3/8 in.),Harvard University Portrait Collection,"The original portrait by John Lavalle is in the Harvard Club, New York.",Paintings,,Not Recorded
30960,One of Six Views of Atsugi,Japanese,"Edo period, 1615-1868",19th century,Ink and light color on paper,19 x 34.8 cm (7 1/2 x 13 11/16 in.),Department of Asian Art,,Paintings,1984.0,Gift
30961,One of Six Views of Atsugi,Japanese,"Edo period, 1615-1868",19th century,Ink and light color on paper,19 x 34.8 cm (7 1/2 x 13 11/16 in.),Department of Asian Art,,Paintings,1984.0,Gift
31128,Elizabeth Coffin Amory (1741-1822),American,,19th century,Oil on panel,"73.5 × 59.8 cm (28 15/16 × 23 9/16 in.)
frame: 96 × 81.3 × 10 cm (37 13/16 × 32 × 3 15/16 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2021.0,Gift
31141,Susannah Speakman Inman (Mrs. Ralph Inman)  (1727-1761),American,,18th century,Oil on canvas,"91.4 x 74.9 cm (36 x 29 1/2 in.)
frame: 108 x 91.4 x 5.1 cm (42 1/2 x 36 x 2 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2004.0,Gift
31155,"A Ledge on South Mountain, in the Catskills",American,,19th century,Oil on canvas,"32.7 x 27.3 cm (12 7/8 x 10 3/4 in.)
frame: 43.8 x 38.1 x 5.7 cm (17 1/4 x 15 x 2 1/4 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2006.0,Gift
31157,The Height of Her Ambition,American,,19th century,Oil on canvas,"20.2 x 25.5 cm (7 15/16 x 10 1/16 in.)
framed: 35.6 x 40 cm (14 x 15 3/4 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2004.0,Gift
31158,Grapes on a Ledge,American,,19th century,Oil on canvas,15.2 x 40 cm (6 x 15 3/4 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2004.0,Gift
31169,A Sketch in Kauterskill Clove,American,,19th century,Oil on canvas,"33 x 27.9 cm (13 x 11 in.)
frame: 43.5 x 38.7 x 5.7 cm (17 1/8 x 15 1/4 x 2 1/4 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2005.0,Gift
31171,Ralph Inman (1713-1788),American,,18th century,Oil on canvas,"91.4 x 74.9 cm (36 x 29 1/2 in.)
frame: 108 x 92.1 x 5.1 cm (42 1/2 x 36 1/4 x 2 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2004.0,Gift
31172,Thomas Coffin Amory I (1767-1812),American,,19th century,Oil on panel,"73.6 × 59.7 cm (29 × 23 1/2 in.)
frame: 94.5 × 77.2 × 10 cm (37 3/16 × 30 3/8 × 3 15/16 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2021.0,Gift
31173,William Amory (1804-1888),American,,19th century,Oil on canvas,91.8 x 74.5 cm (36 1/8 x 29 5/16 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2004.0,Gift
47201,Francis Hardon Burr (1890-1914),American,,20th century,Oil on canvas,"76.8 x 64.1 cm (30 1/4 x 25 1/4 in.)
framed: 95.3 x 82.2 x 4.4 cm (37 1/2 x 32 3/8 x 1 3/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
47485,Large Blue,American,,20th century,Oil on canvas,129.5 x 122.6 cm (51 x 48 1/4 in.),Department of Modern & Contemporary Art,,Paintings,,Not Recorded
47501,Page from an album of Rice and Silk Culture,Chinese,"Qing dynasty, 1644-1911",17th century,Album of fourteen leaves; ink and color on silk,33.5 x 31.9 x 4.4 cm (13 3/16 x 12 9/16 x 1 3/4 in.),Department of Asian Art,,Paintings,1985.0,Bequest
47502,Page from an album of Rice and Silk Culture,Chinese,"Qing dynasty, 1644-1911",17th century,Album of fourteen leaves; ink and color on silk,33.5 x 31.9 x 4.4 cm (13 3/16 x 12 9/16 x 1 3/4 in.),Department of Asian Art,,Paintings,1985.0,Bequest
47503,Page from an album of Rice and Silk Culture,Chinese,"Qing dynasty, 1644-1911",17th century,Album of fourteen leaves; ink and color on silk,33.5 x 31.9 x 4.4 cm (13 3/16 x 12 9/16 x 1 3/4 in.),Department of Asian Art,,Paintings,1985.0,Bequest
47504,Page from an album of Rice and Silk Culture,Chinese,"Qing dynasty, 1644-1911",17th century,Album of fourteen leaves; ink and color on silk,33.5 x 31.9 x 4.4 cm (13 3/16 x 12 9/16 x 1 3/4 in.),Department of Asian Art,,Paintings,1985.0,Bequest
47600,Five Albums of Paintings,Chinese,,19th century,,(each) H. 23 cm x W. 16.5 cm (9 1/16 x 6 1/2 in.),Department of Asian Art,,Paintings,1965.0,Transfer
47630,Seasonal Genre Scenes (Fūzoku zukan),Japanese,"Edo period, 1615-1868",18th century,"Set of three handscrolls; ink, color and gold on silk",H. 33.5 cm x W. 1035.0 cm (13 3/16 x 407 1/2 in.),Department of Asian Art,,Paintings,2008.0,Gift
47768,Page from an album of Rice and Silk Culture,Chinese,"Qing dynasty, 1644-1911",17th century,Album of fourteen leaves; ink and color on silk,33.5 x 31.9 x 4.4 cm (13 3/16 x 12 9/16 x 1 3/4 in.),Department of Asian Art,,Paintings,1985.0,Bequest
47769,Page from an album of Rice and Silk Culture,Chinese,"Qing dynasty, 1644-1911",17th century,Album of fourteen leaves; ink and color on silk,33.5 x 31.9 x 4.4 cm (13 3/16 x 12 9/16 x 1 3/4 in.),Department of Asian Art,,Paintings,1985.0,Bequest
47770,Page from an album of Rice and Silk Culture,Chinese,"Qing dynasty, 1644-1911",19th century,Album of fourteen leaves; ink and color on silk,33.5 x 31.9 x 4.4 cm (13 3/16 x 12 9/16 x 1 3/4 in.),Department of Asian Art,,Paintings,1985.0,Bequest
47969,Page from an album of Rice and Silk Culture,Chinese,"Qing dynasty, 1644-1911",17th century,Album of fourteen leaves; ink and color on silk,33.5 x 31.9 x 4.4 cm (13 3/16 x 12 9/16 x 1 3/4 in.),Department of Asian Art,,Paintings,1985.0,Bequest
48082,Page from an album: Finding of a Dalai Lama,Chinese,"Qing dynasty, 1644-1911",19th century,"Album leaf; ink, color and gold on paper","painting proper: 34 x 28.8 cm (13 3/8 x 11 5/16 in.)
with mounting: 41.6 x 37.4 cm (16 3/8 x 14 3/4 in.)",Department of Asian Art,,Paintings,1985.0,Bequest
48083,Leaf from an Album: England and China,Chinese,"Qing dynasty, 1644-1911",19th-20th century,Album leaf; ink and color on paper,26 x 16 cm (10 1/4 x 6 5/16 in.),Department of Asian Art,,Paintings,1985.0,Bequest
48084,Leaf from an Album: England and China,Chinese,"Qing dynasty, 1644-1911",19th-20th century,Album leaf; ink and color on paper,26 x 16 cm (10 1/4 x 6 5/16 in.),Department of Asian Art,,Paintings,1985.0,Bequest
48085,Leaf from an Album: England and China,Chinese,"Qing dynasty, 1644-1911",19th-20th century,Album leaf; ink and color on paper,26 x 16 cm (10 1/4 x 6 5/16 in.),Department of Asian Art,,Paintings,1985.0,Bequest
48125,Page from an album: Finding of a Dalai Lama,Chinese,"Qing dynasty, 1644-1911",19th century,"Album leaf; ink, color and gold on paper","painting proper: 33.9 x 28.7 cm (13 3/8 x 11 5/16 in.)
with mounting: 41.7 x 37.4 cm (16 7/16 x 14 3/4 in.)",Department of Asian Art,,Paintings,1985.0,Bequest
48126,Page from an album: Finding of a Dalai Lama,Chinese,"Qing dynasty, 1644-1911",19th century,"Album leaf; ink, color and gold on paper","painting proper: 33.9 x 28.9 cm (13 3/8 x 11 3/8 in.)
with mounting: 41.6 x 37.3 cm (16 3/8 x 14 11/16 in.)",Department of Asian Art,,Paintings,1985.0,Bequest
48127,Page from an album: Finding of a Dalai Lama,Chinese,"Qing dynasty, 1644-1911",19th century,"Album leaf; ink, color and gold on paper","painting proper: 33.9 x 28.8 cm (13 3/8 x 11 5/16 in.)
with mounting: 41.7 x 37.4 cm (16 7/16 x 14 3/4 in.)",Department of Asian Art,,Paintings,1985.0,Bequest
48128,Page from an album: Finding of a Dalai Lama,Chinese,"Qing dynasty, 1644-1911",19th century,"Album leaf; ink, color and gold on paper","painting proper: 34.2 x 29 cm (13 7/16 x 11 7/16 in.)
with mounting: 41.7 x 37.4 cm (16 7/16 x 14 3/4 in.)",Department of Asian Art,,Paintings,1985.0,Bequest
48129,Leaf from an Album: England and China,Chinese,"Qing dynasty, 1644-1911",19th-20th century,Album leaf; ink and color on paper,26 x 16 cm (10 1/4 x 6 5/16 in.),Department of Asian Art,,Paintings,1985.0,Bequest
48130,Leaf from an Album: England and China,Chinese,"Qing dynasty, 1644-1911",19th-20th century,Album leaf; ink and color on paper,26 x 16 cm (10 1/4 x 6 5/16 in.),Department of Asian Art,,Paintings,1985.0,Bequest
48131,Leaf from an Album: England and China,Chinese,"Qing dynasty, 1644-1911",19th-20th century,Album leaf; ink and color on paper,26 x 16 cm (10 1/4 x 6 5/16 in.),Department of Asian Art,,Paintings,1985.0,Bequest
48132,One of Eight Landscape Sketches,Chinese,"Qing dynasty, 1644-1911",18th century,Album leaf; ink on paper,,Department of Asian Art,,Paintings,1985.0,Bequest
48145,Page from an album: Finding of a Dalai Lama,Chinese,"Qing dynasty, 1644-1911",19th century,"Album leaf; ink, color and gold on paper","painting proper: 34.2 x 28.8 cm (13 7/16 x 11 5/16 in.)
with mounting: 41.7 x 37.4 cm (16 7/16 x 14 3/4 in.)",Department of Asian Art,,Paintings,1985.0,Bequest
48146,Page from an album: Finding of a Dalai Lama,Chinese,"Qing dynasty, 1644-1911",19th century,"Album leaf; ink, color and gold on paper","painting proper: 34.2 x 29 cm (13 7/16 x 11 7/16 in.)
with mounting: 41.6 x 37.4 cm (16 3/8 x 14 3/4 in.)",Department of Asian Art,,Paintings,1985.0,Bequest
48147,Leaf from an Album: England and China,Chinese,"Qing dynasty, 1644-1911",19th-20th century,Album leaf; ink and color on paper,26 x 16 cm (10 1/4 x 6 5/16 in.),Department of Asian Art,,Paintings,1985.0,Bequest
48148,Leaf from an Album: England and China,Chinese,"Qing dynasty, 1644-1911",19th-20th century,Album leaf; ink and color on paper,26 x 16 cm (10 1/4 x 6 5/16 in.),Department of Asian Art,,Paintings,1985.0,Bequest
48149,Leaf from an Album: England and China,Chinese,"Qing dynasty, 1644-1911",19th-20th century,Album leaf; ink and color on paper,26 x 16 cm (10 1/4 x 6 5/16 in.),Department of Asian Art,,Paintings,1985.0,Bequest
48182,Page from an album: Finding of a Dalai Lama,Chinese,"Qing dynasty, 1644-1911",19th century,"Album leaf; ink, color and gold on paper","painting proper: 34.1 x 28.7 cm (13 7/16 x 11 5/16 in.)
with mounting: 41.7 x 37.4 cm (16 7/16 x 14 3/4 in.)",Department of Asian Art,,Paintings,1985.0,Bequest
48183,Leaf from an Album: England and China,Chinese,"Qing dynasty, 1644-1911",19th-20th century,Album leaf; ink and color on paper,26 x 16 cm (10 1/4 x 6 5/16 in.),Department of Asian Art,,Paintings,1985.0,Bequest
